figure_stage,tensor,condition,dataset,prompt_id,turn,cycle_id,token_position,layer_id
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,9,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,18,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,27,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,37,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,46,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,55,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,0,65,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,0,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,1,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,2,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,3,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,5,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,6,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,7,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,0,9,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,0,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,1,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,2,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,3,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,5,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,6,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,7,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,0,9,2
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,0,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,9,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,18,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,27,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,37,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,46,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,55,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,0,65,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,0,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,9,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,18,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,27,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,37,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,46,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,55,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,0,65,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,0,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,1,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,2,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,3,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,5,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,6,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,7,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,0,9,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,0,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,1,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,2,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,3,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,5,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,6,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,7,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,0,9,3
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,0,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,9,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,18,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,27,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,37,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,46,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,55,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,0,65,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,0,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,9,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,18,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,27,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,37,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,46,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,55,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,0,65,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,0,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,1,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,2,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,3,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,5,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,6,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,7,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,0,9,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,0,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,1,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,2,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,3,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,5,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,6,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,7,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,0,9,4
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,0,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,9,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,18,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,28,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,37,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,47,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,56,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,0,1,66,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,0,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,9,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,18,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,28,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,37,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,47,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,56,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,0,1,66,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,0,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,1,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,2,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,3,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,5,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,6,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,7,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,0,1,9,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,0,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,1,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,2,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,3,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,5,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,6,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,7,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,0,1,9,0
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,0,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,9,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,18,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,28,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,37,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,47,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,56,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,0,1,66,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,0,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,9,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,18,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,28,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,37,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,47,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,56,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,0,1,66,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,0,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,1,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,2,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,3,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,5,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,6,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,7,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,0,1,9,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,0,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,1,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,2,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,3,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,5,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,6,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,7,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,0,1,9,1
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,0,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,9,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,18,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,28,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,37,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,47,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,56,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,0,1,66,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,0,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,9,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,18,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,28,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,37,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,47,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,56,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,0,1,66,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,0,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,1,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,2,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,3,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,5,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,6,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,7,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,0,1,9,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,0,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,1,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,2,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,3,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,5,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,6,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,7,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,0,1,9,2
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,0,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,9,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,18,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,28,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,37,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,47,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,56,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,0,1,66,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,0,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,9,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,18,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,28,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,37,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,47,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,56,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,0,1,66,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,0,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,1,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,2,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,3,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,5,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,6,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,7,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,0,1,9,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,0,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,1,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,2,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,3,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,5,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,6,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,7,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,0,1,9,3
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,0,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,9,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,18,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,28,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,37,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,47,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,56,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,0,1,66,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,0,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,9,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,18,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,28,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,37,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,47,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,56,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,0,1,66,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,0,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,1,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,2,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,3,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,5,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,6,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,7,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,0,1,9,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,0,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,1,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,2,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,3,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,5,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,6,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,7,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,0,1,9,4
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,0,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,51,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,103,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,155,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,207,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,259,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,311,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,0,363,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,0,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,51,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,103,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,155,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,207,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,259,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,311,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,0,363,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,0,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,1,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,2,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,3,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,5,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,6,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,7,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,0,9,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,0,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,1,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,2,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,3,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,5,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,6,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,7,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,0,9,0
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,0,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,51,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,103,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,155,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,207,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,259,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,311,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,0,363,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,0,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,51,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,103,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,155,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,207,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,259,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,311,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,0,363,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,0,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,1,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,2,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,3,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,5,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,6,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,7,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,0,9,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,0,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,1,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,2,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,3,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,5,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,6,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,7,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,0,9,1
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,0,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,51,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,103,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,155,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,207,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,259,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,311,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,0,363,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,0,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,51,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,103,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,155,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,207,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,259,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,311,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,0,363,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,0,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,1,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,2,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,3,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,5,2
